Series Name,Series Code,Country Name,Country Code,2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Gross graduation ratio, tertiary, female (%)",SE.TER.CMPL.FE.ZS,Vietnam,VNM,22.3665199279785,21.0382404327393,20.6569194793701,..,..
"Gross graduation ratio, tertiary, female (%)",SE.TER.CMPL.FE.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..
"Gross graduation ratio, tertiary, female (%)",SE.TER.CMPL.FE.ZS,West Bank and Gaza,PSE,43.6925888061523,44.4497413635254,47.2275314331055,42.3670806884766,..
"Gross graduation ratio, tertiary, female (%)",SE.TER.CMPL.FE.ZS,"Yemen, Rep.",YEM,..,..,..,..,..
"Gross graduation ratio, tertiary, female (%)",SE.TER.CMPL.FE.ZS,Zambia,ZMB,..,..,..,..,..
"Gross graduation ratio, tertiary, female (%)",SE.TER.CMPL.FE.ZS,Zimbabwe,ZWE,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Arab World,ARB,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Caribbean small states,CSS,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Central Europe and the Baltics,CEB,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Early-demographic dividend,EAR,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,East Asia & Pacific,EAS,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,East Asia & Pacific (excluding high income),EAP,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,East Asia & Pacific (IDA & IBRD),TEA,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Euro area,EMU,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Europe & Central Asia,ECS,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Europe & Central Asia (excluding high income),ECA,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Europe & Central Asia (IDA & IBRD),TEC,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,European Union,EUU,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Fragile and conflict affected situations,FCS,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Heavily indebted poor countries (HIPC),HPC,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,High income,HIC,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,IBRD only,IBD,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,IDA & IBRD total,IBT,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,IDA blend,IDB,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,IDA only,IDX,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,IDA total,IDA,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Late-demographic dividend,LTE,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Latin America & Caribbean,LCN,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Latin America & Caribbean (excluding high income),LAC,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Latin America & Caribbean (IDA & IBRD),TLA,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Least developed countries: UN classification,LDC,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Low & middle income,LMY,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Low income,LIC,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Lower middle income,LMC,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Middle East & North Africa,MEA,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Middle East & North Africa (excluding high income),MNA,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Middle East & North Africa (IDA & IBRD),TMN,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Middle income,MIC,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,North America,NAC,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,OECD members,OED,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Other small states,OSS,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Pacific island small states,PSS,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Post-demographic dividend,PST,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Pre-demographic dividend,PRE,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Small states,SST,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,South Asia,SAS,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,South Asia (IDA & IBRD),TSA,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Sub-Saharan Africa,SSF,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Sub-Saharan Africa (excluding high income),SSA,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Sub-Saharan Africa (IDA & IBRD),TSS,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Upper middle income,UMC,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,World,WLD,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Afghanistan,AFG,..,..,14.2212200164795,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Albania,ALB,28.791690826416,30.6606693267822,33.3948593139648,29.0677890777588,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Algeria,DZA,..,18.1024799346924,18.9739303588867,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,American Samoa,ASM,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Andorra,AND,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Angola,AGO,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Antigua and Barbuda,ATG,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Argentina,ARG,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Armenia,ARM,28.7889099121094,39.7172508239746,..,33.4867897033691,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Aruba,ABW,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Australia,AUS,..,50.6252098083496,52.8560104370117,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Austria,AUT,28.0394096374512,..,28.6766300201416,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Azerbaijan,AZE,17.7816905975342,18.5202407836914,20.6602191925049,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,"Bahamas, The",BHS,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Bahrain,BHR,13.2256097793579,12.2828302383423,12.3281497955322,18.060079574585,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Bangladesh,BGD,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Barbados,BRB,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Belarus,BLR,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Belgium,BEL,21.710599899292,22.3725109100342,38.2831993103027,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Belize,BLZ,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Benin,BEN,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Bermuda,BMU,..,0,0,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Bhutan,BTN,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Bolivia,BOL,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Bosnia and Herzegovina,BIH,..,..,26.2496109008789,24.8845596313477,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Botswana,BWA,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Brazil,BRA,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,British Virgin Islands,VGB,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Brunei Darussalam,BRN,..,..,..,18.6271800994873,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Bulgaria,BGR,37.685131072998,38.521369934082,38.9468383789063,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Burkina Faso,BFA,..,..,1.7639399766922,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Burundi,BDI,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Cabo Verde,CPV,8.42790985107422,7.37124013900757,9.30233001708984,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Cambodia,KHM,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Cameroon,CMR,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Canada,CAN,30.3566207885742,..,32.5271682739258,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Cayman Islands,CYM,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Central African Republic,CAF,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Chad,TCD,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Channel Islands,CHI,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Chile,CHL,..,..,15.9147500991821,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,China,CHN,28.193639755249,29.2182693481445,29.0965003967285,28.5322608947754,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Colombia,COL,18.0873394012451,19.4251708984375,20.7030906677246,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Comoros,COM,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,"Congo, Dem. Rep.",COD,6.40095996856689,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,"Congo, Rep.",COG,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Costa Rica,CRI,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Cote d'Ivoire,CIV,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Croatia,HRV,33.9702606201172,34.0964317321777,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Cuba,CUB,21.8378200531006,12.9535703659058,11.2253503799438,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Curacao,CUW,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Cyprus,CYP,0.394239991903305,24.3012790679932,23.6342391967773,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Czech Republic,CZE,28.6748104095459,30.1591491699219,31.0195293426514,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Denmark,DNK,..,43.5276908874512,45.0887718200684,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Djibouti,DJI,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Dominica,DMA,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Dominican Republic,DOM,14.7852697372437,21.0514793395996,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Ecuador,ECU,29.8223705291748,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,"Egypt, Arab Rep.",EGY,16.8822498321533,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,El Salvador,SLV,10.0833196640015,10.9350900650024,12.0616397857666,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Equatorial Guinea,GNQ,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Eritrea,ERI,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Estonia,EST,..,..,31.3872890472412,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Eswatini,SWZ,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Ethiopia,ETH,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Faroe Islands,FRO,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Fiji,FJI,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Finland,FIN,41.7304191589355,41.9369812011719,45.7924995422363,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,France,FRA,39.5366516113281,..,40.1551895141602,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,French Polynesia,PYF,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Gabon,GAB,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,"Gambia, The",GMB,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Georgia,GEO,21.7933292388916,21.9510402679443,29.1674709320068,29.6255397796631,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Germany,DEU,40.0008811950684,38.4599990844727,36.638801574707,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Ghana,GHA,10.2419996261597,11.0625696182251,12.5131397247314,12.396900177002,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Gibraltar,GIB,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Greece,GRC,..,36.580379486084,35.9929084777832,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Greenland,GRL,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Grenada,GRD,68.0785064697266,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Guam,GUM,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Guatemala,GTM,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Guinea,GIN,..,8.07602024078369,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Guinea-Bissau,GNB,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Guyana,GUY,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Haiti,HTI,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Honduras,HND,7.65718984603882,7.16918992996216,7.61037015914917,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Hungary,HUN,25.4100894927979,24.4657402038574,26.4899291992188,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Iceland,ISL,..,..,36.9797897338867,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,India,IND,27.5800304412842,25.7742595672607,25.0724201202393,24.9575004577637,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Indonesia,IDN,17.6911106109619,17.9681205749512,17.3136100769043,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,"Iran, Islamic Rep.",IRN,41.1276397705078,40.1755714416504,40.2203598022461,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Iraq,IRQ,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Ireland,IRL,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Isle of Man,IMN,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Israel,ISR,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Italy,ITA,29.8550090789795,..,32.5420608520508,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Jamaica,JAM,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Japan,JPN,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Jordan,JOR,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Kazakhstan,KAZ,43.5782012939453,43.6249694824219,43.4813690185547,47.9104614257813,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Kenya,KEN,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Kiribati,KIR,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,"Korea, Dem. People's Rep.",PRK,..,..,28.8773803710938,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,"Korea, Rep.",KOR,47.3245010375977,48.524528503418,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Kosovo,XKX,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Kuwait,KWT,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Kyrgyz Republic,KGZ,29.3881893157959,37.8136787414551,59.5308799743652,24.2024402618408,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Lao PDR,LAO,14.0970897674561,8.59366035461426,9.45349979400635,8.82680988311768,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Latvia,LVA,29.0375995635986,31.0677604675293,34.4077415466309,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Lebanon,LBN,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Lesotho,LSO,..,..,3.13714003562927,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Liberia,LBR,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Libya,LBY,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Liechtenstein,LIE,..,..,12.9464302062988,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Lithuania,LTU,44.3061790466309,47.8908805847168,46.7145881652832,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Luxembourg,LUX,..,..,6.64378976821899,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,"Macao SAR, China",MAC,45.1946296691895,48.9748916625977,53.3898315429688,57.6629295349121,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Madagascar,MDG,3.1826000213623,3.51902008056641,3.80244994163513,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Malawi,MWI,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Malaysia,MYS,..,..,..,9.14118957519531,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Maldives,MDV,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Mali,MLI,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Malta,MLT,30.5401706695557,39.2163887023926,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Marshall Islands,MHL,..,..,..,2.56916999816895,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Mauritania,MRT,4.44427013397217,4.73185014724731,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Mauritius,MUS,..,24.436580657959,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Mexico,MEX,23.9446296691895,25.2055892944336,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Moldova,MDA,28.5170307159424,27.9845905303955,27.3505096435547,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Monaco,MCO,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Mongolia,MNG,..,46.729118347168,41.4651985168457,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Montenegro,MNE,..,28.8973407745361,..,29.8023891448975,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Morocco,MAR,14.1640501022339,15.4463300704956,..,17.1176700592041,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Mozambique,MOZ,..,..,4.00275993347168,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Myanmar,MMR,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Namibia,NAM,8.57919025421143,9.12891006469727,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Nauru,NRU,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Nepal,NPL,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Netherlands,NLD,40.8666687011719,42.6051483154297,44.1213798522949,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,New Caledonia,NCL,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,New Zealand,NZL,42.3187713623047,45.0741806030273,35.8041114807129,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Nicaragua,NIC,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Niger,NER,1.4433399438858,1.66633999347687,5.52303981781006,5.83752012252808,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Nigeria,NGA,..,..,..,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,North Macedonia,MKD,..,24.2387599945068,21.4455509185791,..,..
"Gross graduation ratio, tertiary, male (%)",SE.TER.CMPL.MA.ZS,Northern Mariana Islands,MNP,..,..,..,..,..
